"";"sensID";"sensVal";"timestamp"
"127";1;0;"2015-10-04 11:40:06"
"128";1;0;"2015-10-04 10:40:58"
"129";1;0;"2015-10-04 09:41:42"
"130";1;0;"2015-10-04 08:42:37"
"131";1;0;"2015-10-04 07:43:31"
"132";1;0;"2015-10-04 07:42:57"
"133";1;0;"2015-10-04 06:43:19"
"134";1;0;"2015-10-04 05:44:11"
"135";1;0;"2015-10-04 04:45:03"
"136";1;0;"2015-10-04 03:45:53"
"137";1;0;"2015-10-04 02:46:44"
"138";1;0;"2015-10-04 01:47:34"
"139";1;0;"2015-10-04 00:48:16"
"140";1;0;"2015-10-03 23:48:53"
"141";1;0;"2015-10-03 22:49:48"
"142";1;0;"2015-10-03 21:49:26"
"143";1;0;"2015-10-03 20:50:15"
"144";1;0;"2015-10-03 20:47:14"
"145";1;0;"2015-10-03 19:48:01"
"146";1;0;"2015-10-03 18:48:47"
"147";1;0;"2015-10-03 17:49:31"
"148";1;0;"2015-10-03 16:50:10"
"149";1;0;"2015-10-03 15:50:43"
"150";1;0;"2015-10-03 14:51:15"
"151";1;0;"2015-10-03 13:51:53"
"152";1;0;"2015-10-03 11:52:11"
"153";1;0;"2015-10-03 10:53:00"
"154";1;0;"2015-10-03 09:53:52"
"155";1;0;"2015-10-03 08:54:46"
"156";1;0;"2015-10-03 07:55:42"
"157";1;0;"2015-10-03 06:56:39"
"158";1;0;"2015-10-03 05:57:35"
"159";1;0;"2015-10-03 04:58:30"
"160";1;0;"2015-10-03 03:59:25"
"161";1;0;"2015-10-03 03:00:20"
"162";1;0;"2015-10-03 02:01:14"
"163";1;0;"2015-10-03 01:02:09"
"164";1;0;"2015-10-03 00:03:02"
"165";1;0;"2015-10-02 23:03:42"
"166";1;0;"2015-10-02 22:04:35"
"167";1;0;"2015-10-02 21:05:27"
"168";1;0;"2015-10-02 20:06:09"
"169";1;0;"2015-10-02 20:03:08"
"170";1;0;"2015-10-02 19:03:57"
"171";1;0;"2015-10-02 18:04:44"
"172";1;0;"2015-10-02 17:04:10"
"173";1;0;"2015-10-02 16:04:46"
"174";1;0;"2015-10-02 15:05:12"
"175";1;0;"2015-10-02 14:05:54"
"176";1;0;"2015-10-02 13:06:39"
"177";1;0;"2015-10-02 12:07:27"
"178";1;0;"2015-10-02 11:08:21"
"179";1;0;"2015-10-02 10:09:19"
"180";1;0;"2015-10-02 09:10:19"
"181";1;0;"2015-10-02 08:11:20"
"182";1;0;"2015-10-02 07:12:22"
"183";1;0;"2015-10-02 06:13:24"
"184";1;0;"2015-10-02 05:14:26"
"185";1;0;"2015-10-02 04:15:28"
"186";1;0;"2015-10-02 03:15:26"
"187";1;0;"2015-10-02 02:15:24"
"188";1;0;"2015-10-02 01:15:21"
"189";1;0;"2015-10-02 00:15:17"
"190";1;0;"2015-10-01 23:15:12"
"191";1;0;"2015-10-01 22:15:05"
"192";1;0;"2015-10-01 21:16:00"
"193";1;0;"2015-10-01 20:16:27"
"194";1;0;"2015-10-01 20:13:26"
"195";1;0;"2015-10-01 19:13:18"
"196";1;0;"2015-10-01 18:14:11"
"197";1;0;"2015-10-01 17:15:08"
"198";1;0;"2015-10-01 16:15:54"
"199";1;0;"2015-10-01 15:15:35"
"200";1;0;"2015-10-01 14:16:14"
"201";1;0;"2015-10-01 13:17:05"
"202";1;0;"2015-10-01 12:17:42"
"203";1;0;"2015-10-01 11:18:40"
"204";1;0;"2015-10-01 10:19:42"
"205";1;0;"2015-10-01 09:20:45"
"206";1;0;"2015-10-01 08:21:47"
"207";1;0;"2015-10-01 07:22:51"
"208";1;0;"2015-10-01 06:23:55"
"209";1;0;"2015-10-01 05:24:58"
"210";1;0;"2015-10-01 04:26:01"
"211";1;0;"2015-10-01 03:27:03"
"212";1;0;"2015-10-01 02:28:05"
"213";1;0;"2015-10-01 01:29:05"
"214";1;0;"2015-10-01 00:30:04"
"215";1;0;"2015-09-30 23:30:44"
"216";1;0;"2015-09-30 22:30:21"
"217";1;0;"2015-09-30 21:31:00"
"218";1;0;"2015-09-30 20:31:45"
"219";1;0;"2015-09-30 20:28:43"
"220";1;0;"2015-09-30 19:29:39"
"221";1;0;"2015-09-30 18:29:29"
"222";1;0;"2015-09-30 17:30:14"
"223";1;0;"2015-09-30 16:31:06"
"224";1;0;"2015-09-30 15:30:46"
"225";1;0;"2015-09-30 14:31:41"
"226";1;0;"2015-09-30 13:32:37"
"227";1;0;"2015-09-30 12:33:35"
"228";1;0;"2015-09-30 11:34:13"
"229";1;0;"2015-09-30 10:35:12"
"230";1;0;"2015-09-30 09:36:12"
"231";1;0;"2015-09-30 08:36:11"
"232";1;0;"2015-09-30 07:37:10"
"233";1;0;"2015-09-30 06:38:11"
"234";1;0;"2015-09-30 05:39:11"
"235";1;0;"2015-09-30 04:40:10"
"236";1;0;"2015-09-30 03:41:09"
"237";1;0;"2015-09-30 02:41:25"
"238";1;0;"2015-09-30 01:42:23"
"239";1;0;"2015-09-30 00:43:21"
"240";1;0;"2015-09-29 23:44:01"
"241";1;0;"2015-09-29 22:44:57"
"242";1;0;"2015-09-29 21:45:52"
"243";1;0;"2015-09-29 20:46:46"
"244";1;0;"2015-09-29 20:43:45"
"245";1;0;"2015-09-29 19:44:38"
"246";1;0;"2015-09-29 17:46:17"
"247";1;0;"2015-09-29 16:47:06"
"248";1;0;"2015-09-29 15:47:47"
"249";1;0;"2015-09-29 14:48:26"
"250";1;0;"2015-09-29 13:49:10"
"251";1;0;"2015-09-29 12:49:55"
"252";1;0;"2015-09-29 11:50:45"
"253";1;0;"2015-09-29 10:51:33"
"254";1;0;"2015-09-29 09:52:08"
"255";1;0;"2015-09-29 08:53:07"
"256";1;0;"2015-09-29 07:54:07"
"257";1;0;"2015-09-29 06:55:08"
"258";1;0;"2015-09-29 05:56:08"
"259";1;0;"2015-09-29 04:57:08"
"260";1;0;"2015-09-29 03:58:08"
"261";1;0;"2015-09-29 02:59:07"
"262";1;0;"2015-09-29 02:00:05"
"263";1;0;"2015-09-29 01:00:18"
"264";1;0;"2015-09-29 00:01:07"
"265";1;0;"2015-09-28 23:02:04"
"266";1;0;"2015-09-28 22:01:57"
"267";1;0;"2015-09-28 21:02:52"
"268";1;0;"2015-09-28 20:03:47"
"269";1;0;"2015-09-28 20:00:47"
"270";1;0;"2015-09-28 19:01:40"
"271";1;0;"2015-09-28 18:02:32"
"272";1;0;"2015-09-28 17:03:23"
"273";1;0;"2015-09-28 16:04:14"
"274";1;0;"2015-09-28 15:05:04"
"275";1;0;"2015-09-28 14:04:39"
"276";1;0;"2015-09-28 13:05:30"
"277";1;0;"2015-09-28 12:06:18"
"278";1;0;"2015-09-28 11:05:35"
"279";1;0;"2015-09-28 10:06:31"
"280";1;0;"2015-09-28 09:07:30"
"281";1;0;"2015-09-28 08:07:24"
"282";1;0;"2015-09-28 07:08:07"
"283";1;0;"2015-09-28 06:08:03"
"284";1;0;"2015-09-28 05:09:01"
"285";1;0;"2015-09-28 04:09:58"
"286";1;0;"2015-09-28 03:10:55"
"287";1;0;"2015-09-28 02:11:02"
"288";1;0;"2015-09-28 01:11:41"
"289";1;0;"2015-09-28 00:12:36"
"290";1;0;"2015-09-27 23:13:30"
"291";1;0;"2015-09-27 22:14:22"
"292";1;0;"2015-09-27 21:14:56"
"293";1;0;"2015-09-27 20:15:47"
"294";1;0;"2015-09-27 20:12:46"
"295";1;0;"2015-09-27 19:13:36"
"296";1;0;"2015-09-27 18:13:43"
"297";1;0;"2015-09-27 17:14:31"
"298";1;0;"2015-09-27 16:15:18"
"299";1;0;"2015-09-27 15:16:06"
"300";1;0;"2015-09-27 14:16:53"
"301";1;0;"2015-09-27 13:17:24"
"302";1;0;"2015-09-18 12:21:26"
"303";1;0;"2015-09-18 11:22:13"
"304";1;0;"2015-09-18 10:23:02"
"305";1;0;"2015-09-18 09:23:54"
"306";1;0;"2015-09-18 08:24:48"
"307";1;0;"2015-09-18 07:25:30"
"308";1;0;"2015-09-18 06:26:25"
"309";1;0;"2015-09-18 05:27:09"
"310";1;0;"2015-09-18 04:28:04"
"311";1;0;"2015-09-18 03:27:58"
"312";1;0;"2015-09-18 02:28:52"
"313";1;0;"2015-09-18 01:29:46"
"314";1;0;"2015-09-18 00:30:40"
"315";1;0;"2015-09-17 23:31:34"
"316";1;0;"2015-09-17 22:32:29"
"317";1;0;"2015-09-17 21:33:24"
"318";1;0;"2015-09-17 20:34:02"
"319";1;0;"2015-09-17 20:31:03"
"320";1;0;"2015-09-17 19:31:57"
"321";1;0;"2015-09-17 18:32:35"
"322";1;0;"2015-09-17 17:33:07"
"323";1;0;"2015-09-17 16:33:58"
"324";1;0;"2015-09-17 15:34:50"
"325";1;0;"2015-09-17 14:34:34"
"326";1;0;"2015-09-17 13:35:22"
"327";1;0;"2015-09-17 12:36:12"
"328";1;0;"2015-09-17 11:36:00"
"329";1;0;"2015-09-17 10:36:40"
"330";1;0;"2015-09-17 09:37:11"
"331";1;0;"2015-09-17 08:37:09"
"332";1;0;"2015-09-17 07:37:58"
"333";1;0;"2015-09-17 06:38:49"
"334";1;0;"2015-09-17 05:39:39"
"335";1;0;"2015-09-17 04:40:30"
"336";1;0;"2015-09-17 03:41:20"
"337";1;0;"2015-09-17 02:42:10"
"338";1;0;"2015-09-17 01:42:59"
"339";1;0;"2015-09-17 00:43:48"
"340";1;0;"2015-09-16 23:44:36"
"341";1;0;"2015-09-16 22:45:23"
"342";1;0;"2015-09-16 21:45:54"
"343";1;0;"2015-09-16 20:46:38"
"344";1;0;"2015-09-16 20:43:37"
"345";1;0;"2015-09-16 19:44:22"
"346";1;0;"2015-09-16 18:45:04"
"347";1;0;"2015-09-16 17:45:44"
"348";1;0;"2015-09-16 16:46:24"
"349";1;0;"2015-09-16 15:46:57"
"350";1;0;"2015-09-16 14:47:34"
"351";1;0;"2015-09-16 13:48:15"
"352";1;0;"2015-09-16 12:48:57"
"353";1;0;"2015-09-16 11:49:41"
"354";1;0;"2015-09-16 10:50:27"
"355";1;0;"2015-09-16 09:51:13"
"356";1;0;"2015-09-16 08:52:03"
"357";1;0;"2015-09-16 07:52:53"
"358";1;0;"2015-09-16 06:53:13"
"359";1;0;"2015-09-16 05:54:04"
"360";1;0;"2015-09-16 04:54:56"
"361";1;0;"2015-09-16 03:55:47"
"362";1;0;"2015-09-16 02:56:12"
"363";1;0;"2015-09-16 01:56:32"
"364";1;0;"2015-09-16 00:57:22"
"365";1;0;"2015-09-15 23:58:12"
"366";1;0;"2015-09-15 22:59:01"
"367";1;0;"2015-09-15 21:59:51"
"368";1;0;"2015-09-15 20:59:37"
"369";1;0;"2015-09-15 20:56:36"
"370";1;0;"2015-09-15 19:56:51"
"371";1;0;"2015-09-15 18:57:38"
"372";1;0;"2015-09-15 17:58:24"
"373";1;0;"2015-09-15 16:59:08"
"374";1;0;"2015-09-15 15:59:51"
"375";1;0;"2015-09-15 14:59:27"
"376";1;0;"2015-09-15 13:59:05"
"377";1;0;"2015-09-15 12:59:29"
"378";1;0;"2015-09-15 12:00:08"
"379";1;0;"2015-09-15 11:00:52"
"380";1;0;"2015-09-15 10:01:38"
"381";1;0;"2015-09-15 09:02:25"
"382";1;0;"2015-09-15 08:03:14"
"383";1;0;"2015-09-15 07:04:05"
"384";1;0;"2015-09-15 06:04:57"
"385";1;0;"2015-09-15 05:05:47"
"386";1;0;"2015-09-15 04:06:37"
"387";1;0;"2015-09-15 03:07:27"
"388";1;0;"2015-09-15 02:07:45"
"389";1;0;"2015-09-15 01:08:33"
"390";1;0;"2015-09-15 00:09:22"
"391";1;0;"2015-09-14 23:10:11"
"392";1;0;"2015-09-14 22:10:59"
"393";1;0;"2015-09-14 21:11:46"
"394";1;0;"2015-09-14 20:12:34"
"395";1;0;"2015-09-14 20:09:33"
"396";1;0;"2015-09-14 19:10:19"
"397";1;0;"2015-09-14 18:10:49"
"398";1;0;"2015-09-14 17:11:28"
"399";1;0;"2015-09-14 16:11:38"
"400";1;0;"2015-09-14 15:12:06"
"401";1;0;"2015-09-14 14:12:37"
"402";1;0;"2015-09-14 13:12:30"
"403";1;0;"2015-09-14 12:13:08"
"404";1;0;"2015-09-14 11:13:46"
"405";1;0;"2015-09-14 10:14:29"
"406";1;0;"2015-09-14 09:14:45"
"407";1;0;"2015-09-14 08:15:33"
"408";1;0;"2015-09-14 07:16:23"
"409";1;0;"2015-09-14 06:17:13"
"410";1;0;"2015-09-14 05:17:46"
"411";1;0;"2015-09-14 04:18:34"
"412";1;0;"2015-09-14 03:19:22"
"413";1;0;"2015-09-14 02:20:09"
"414";1;0;"2015-09-14 01:19:51"
"415";1;0;"2015-09-14 00:20:03"
"416";1;0;"2015-09-13 23:20:47"
"417";1;0;"2015-09-13 22:21:32"
"418";1;0;"2015-09-13 21:22:17"
"419";1;0;"2015-09-13 20:23:01"
"420";1;0;"2015-09-13 20:20:00"
"421";1;0;"2015-09-13 19:20:43"
"422";1;0;"2015-09-13 18:21:24"
"423";1;0;"2015-09-13 17:22:05"
"424";1;0;"2015-09-13 16:22:24"
"425";1;0;"2015-09-13 15:22:45"
"426";1;0;"2015-09-13 14:23:23"
"427";1;0;"2015-09-13 13:24:03"
"428";1;0;"2015-09-13 12:24:46"
"429";1;0;"2015-09-13 11:25:30"
"430";1;0;"2015-09-13 10:25:41"
"431";1;0;"2015-09-13 09:26:24"
"432";1;0;"2015-09-13 08:26:44"
"433";1;0;"2015-09-13 07:26:30"
"434";1;0;"2015-09-13 06:27:16"
"435";1;0;"2015-09-13 05:28:03"
"436";1;0;"2015-09-13 04:28:49"
"437";1;0;"2015-09-13 03:29:34"
"438";1;0;"2015-09-13 02:30:01"
"439";1;0;"2015-09-13 01:30:43"
"440";1;0;"2015-09-13 00:31:25"
"441";1;0;"2015-09-12 23:31:07"
"442";1;0;"2015-09-12 22:31:46"
"443";1;0;"2015-09-12 21:32:25"
"444";1;0;"2015-09-12 20:33:02"
"445";1;0;"2015-09-12 20:30:03"
"446";1;0;"2015-09-12 19:30:36"
"447";1;0;"2015-09-12 18:31:09"
"448";1;0;"2015-09-12 17:31:39"
"449";1;0;"2015-09-12 16:32:07"
"450";1;0;"2015-09-12 15:32:16"
"451";1;0;"2015-09-12 14:32:29"
"452";1;0;"2015-09-12 13:32:48"
"453";1;0;"2015-09-12 12:33:13"
"454";1;0;"2015-09-12 11:33:46"
"455";1;0;"2015-09-12 10:34:25"
"456";1;0;"2015-09-12 09:35:09"
"457";1;0;"2015-09-12 08:35:31"
"458";1;0;"2015-09-12 07:36:23"
"459";1;0;"2015-09-12 06:37:15"
"460";1;0;"2015-09-12 05:38:05"
"461";1;0;"2015-09-12 04:38:56"
"462";1;0;"2015-09-12 03:39:46"
"463";1;0;"2015-09-12 02:40:36"
"464";1;0;"2015-09-12 01:41:26"
"465";1;0;"2015-09-12 00:42:13"
"466";1;0;"2015-09-11 23:43:00"
"467";1;0;"2015-09-11 22:43:46"
"468";1;0;"2015-09-11 21:44:32"
"469";1;0;"2015-09-11 20:45:17"
"470";1;0;"2015-09-11 20:42:17"
"471";1;0;"2015-09-11 19:43:01"
"472";1;0;"2015-09-11 18:43:43"
"473";1;0;"2015-09-11 17:44:24"
"474";1;0;"2015-09-11 16:45:04"
"475";1;0;"2015-09-11 15:45:39"
"476";1;0;"2015-09-11 14:45:55"
"477";1;0;"2015-09-11 13:46:38"
"478";1;0;"2015-09-11 12:47:05"
"479";1;0;"2015-09-11 11:47:48"
"480";1;0;"2015-09-11 10:48:34"
"481";1;0;"2015-09-11 09:48:42"
"482";1;0;"2015-09-11 08:49:04"
"483";1;0;"2015-09-11 07:50:00"
"484";1;0;"2015-09-11 06:50:58"
"485";1;0;"2015-09-11 05:51:54"
"486";1;0;"2015-09-11 04:52:51"
"487";1;0;"2015-09-11 03:53:48"
"488";1;0;"2015-09-11 02:54:44"
"489";1;0;"2015-09-11 01:55:40"
"490";1;0;"2015-09-11 00:56:33"
"491";1;0;"2015-09-10 23:57:10"
"492";1;0;"2015-09-10 22:58:04"
"493";1;0;"2015-09-10 21:58:56"
"494";1;0;"2015-09-10 20:59:46"
"495";1;0;"2015-09-10 20:56:46"
"496";1;0;"2015-09-10 19:57:36"
"497";1;0;"2015-09-10 18:58:08"
"498";1;0;"2015-09-10 17:58:24"
"499";1;0;"2015-09-10 16:59:10"
"500";1;0;"2015-09-10 15:58:53"
