"","x","PumpDurationLast24h","tre200b0.x","tre200bn.x","tre200bx.x","ure200b0.x","rre150b0.x","sre000b0.x","gre000b0.x","fu3010b0.x","fu3010b1.x","prestab0.x","tre200b0.y","tre200bn.y","tre200bx.y","ure200b0.y","rre150b0.y","sre000b0.y","gre000b0.y","fu3010b0.y","fu3010b1.y","prestab0.y","t_dataSet$tre200b0.y - t_dataSet$tre200b0.x","t_dataSet$tre200bn.y - t_dataSet$tre200bn.x","t_dataSet$tre200bx.y - t_dataSet$tre200bx.x","t_dataSet$ure200b0.y - t_dataSet$ure200b0.x","t_dataSet$rre150b0.y - t_dataSet$rre150b0.x","t_dataSet$prestab0.y - t_dataSet$prestab0.x","x h 2","x h 3","PumpDurationLast24h h 2","PumpDurationLast24h h 3","tre200b0.x h 2","tre200b0.x h 3","tre200bn.x h 2","tre200bn.x h 3","tre200bx.x h 2","tre200bx.x h 3","ure200b0.x h 2","ure200b0.x h 3","rre150b0.x h 2","rre150b0.x h 3","sre000b0.x h 2","sre000b0.x h 3","gre000b0.x h 2","gre000b0.x h 3","fu3010b0.x h 2","fu3010b0.x h 3","fu3010b1.x h 2","fu3010b1.x h 3","prestab0.x h 2","prestab0.x h 3","tre200b0.y h 2","tre200b0.y h 3","tre200bn.y h 2","tre200bn.y h 3","tre200bx.y h 2","tre200bx.y h 3","ure200b0.y h 2","ure200b0.y h 3","rre150b0.y h 2","rre150b0.y h 3","sre000b0.y h 2","sre000b0.y h 3","gre000b0.y h 2","gre000b0.y h 3","fu3010b0.y h 2","fu3010b0.y h 3","fu3010b1.y h 2","fu3010b1.y h 3","prestab0.y h 2","prestab0.y h 3","t_dataSet$tre200b0.y - t_dataSet$tre200b0.x h 2","t_dataSet$tre200b0.y - t_dataSet$tre200b0.x h 3","t_dataSet$tre200bn.y - t_dataSet$tre200bn.x h 2","t_dataSet$tre200bn.y - t_dataSet$tre200bn.x h 3","t_dataSet$tre200bx.y - t_dataSet$tre200bx.x h 2","t_dataSet$tre200bx.y - t_dataSet$tre200bx.x h 3","t_dataSet$ure200b0.y - t_dataSet$ure200b0.x h 2","t_dataSet$ure200b0.y - t_dataSet$ure200b0.x h 3","t_dataSet$rre150b0.y - t_dataSet$rre150b0.x h 2","t_dataSet$rre150b0.y - t_dataSet$rre150b0.x h 3","t_dataSet$prestab0.y - t_dataSet$prestab0.x h 2","t_dataSet$prestab0.y - t_dataSet$prestab0.x h 3","x.1","PumpDurationLast24h.1","tre200b0.x.1","tre200bn.x.1","tre200bx.x.1","ure200b0.x.1","rre150b0.x.1","sre000b0.x.1","gre000b0.x.1","fu3010b0.x.1","fu3010b1.x.1","prestab0.x.1","tre200b0.y.1","tre200bn.y.1","tre200bx.y.1","ure200b0.y.1","rre150b0.y.1","sre000b0.y.1","gre000b0.y.1","fu3010b0.y.1","fu3010b1.y.1","prestab0.y.1","t_dataSet$tre200b0.y - t_dataSet$tre200b0.x.1","t_dataSet$tre200bn.y - t_dataSet$tre200bn.x.1","t_dataSet$tre200bx.y - t_dataSet$tre200bx.x.1","t_dataSet$ure200b0.y - t_dataSet$ure200b0.x.1","t_dataSet$rre150b0.y - t_dataSet$rre150b0.x.1","t_dataSet$prestab0.y - t_dataSet$prestab0.x.1","x h 2.1","x h 3.1","PumpDurationLast24h h 2.1","PumpDurationLast24h h 3.1","tre200b0.x h 2.1","tre200b0.x h 3.1","tre200bn.x h 2.1","tre200bn.x h 3.1","tre200bx.x h 2.1","tre200bx.x h 3.1","ure200b0.x h 2.1","ure200b0.x h 3.1","rre150b0.x h 2.1","rre150b0.x h 3.1","sre000b0.x h 2.1","sre000b0.x h 3.1","gre000b0.x h 2.1","gre000b0.x h 3.1","fu3010b0.x h 2.1","fu3010b0.x h 3.1","fu3010b1.x h 2.1","fu3010b1.x h 3.1","prestab0.x h 2.1","prestab0.x h 3.1","tre200b0.y h 2.1","tre200b0.y h 3.1","tre200bn.y h 2.1","tre200bn.y h 3.1","tre200bx.y h 2.1","tre200bx.y h 3.1","ure200b0.y h 2.1","ure200b0.y h 3.1","rre150b0.y h 2.1","rre150b0.y h 3.1","sre000b0.y h 2.1","sre000b0.y h 3.1","gre000b0.y h 2.1","gre000b0.y h 3.1","fu3010b0.y h 2.1","fu3010b0.y h 3.1","fu3010b1.y h 2.1","fu3010b1.y h 3.1","prestab0.y h 2.1","prestab0.y h 3.1","t_dataSet$tre200b0.y - t_dataSet$tre200b0.x h 2.1","t_dataSet$tre200b0.y - t_dataSet$tre200b0.x h 3.1","t_dataSet$tre200bn.y - t_dataSet$tre200bn.x h 2.1","t_dataSet$tre200bn.y - t_dataSet$tre200bn.x h 3.1","t_dataSet$tre200bx.y - t_dataSet$tre200bx.x h 2.1","t_dataSet$tre200bx.y - t_dataSet$tre200bx.x h 3.1","t_dataSet$ure200b0.y - t_dataSet$ure200b0.x h 2.1","t_dataSet$ure200b0.y - t_dataSet$ure200b0.x h 3.1","t_dataSet$rre150b0.y - t_dataSet$rre150b0.x h 2.1","t_dataSet$rre150b0.y - t_dataSet$rre150b0.x h 3.1","t_dataSet$prestab0.y - t_dataSet$prestab0.x h 2.1","t_dataSet$prestab0.y - t_dataSet$prestab0.x h 3.1","x h 4","x h 5","x h 6","x h 7","x h 8","x h 9"
"35",675,1077,18.4,17.5,19.6,75.9,0,0,1,12.2,31.3,963.7,20.2,19.5,21,60.2,0,6,34,4,7.9,963,1.8,2,1.4,-15.7,0,-0.700000000000045,0,1,1159929,1249243533,338.56,6229.504,306.25,5359.375,384.16,7529.536,5760.81,437245.479,0,0,0,0,1,1,148.84,1815.848,979.69,30664.297,928717.69,895005237.853,408.04,8242.408,380.25,7414.875,441,9261,3624.04,218167.208,0,0,36,216,1156,39304,16,64,62.41,493.039,927369,893056347,3.24,5.83200000000001,4,8,1.96,2.74399999999999,246.49,-3869.893,0,0,0.490000000000064,-0.343000000000067,455625,1159929,338.56,306.25,384.16,5760.81,0,0,1,148.84,979.69,928717.69,408.04,380.25,441,3624.04,0,36,1156,16,62.41,927369,3.24,4,1.96,246.49,0,0.490000000000064,207594140625,94585080322265632,1345435285041,1560609404742322176,114622.8736,38806720.086016,93789.0625,28722900.390625,147578.9056,56693912.375296,33186931.8561,191183608905.94,0,0,0,0,1,1,22153.3456,3297303.959104,959792.4961,940299110.504209,862516547718.936,801034375784305408,166496.6416,67937289.638464,144590.0625,54980371.265625,194481,85766121,13133665.9216,47596930646.5153,0,0,1296,46656,1336336,1544804416,256,4096,3895.0081,243087.455521,860013262161,797549638916984448,10.4976,34.0122240000001,16,64,3.84159999999998,7.52953599999995,60757.3201,14976071.831449,0,0,0.240100000000062,0.117649000000046,0,0,0,0,0,0
"36",678,675,24.4,23.6,25,56.9,0,33,31,6.1,10.8,958.9,18.4,17.5,19.6,75.9,0,0,1,12.2,31.3,963.7,-6,-6.1,-5.4,19,0,4.80000000000007,0,1,455625,307546875,595.36,14526.784,556.96,13144.256,625,15625,3237.61,184220.009,0,0,1089,35937,961,29791,37.21,226.981,116.64,1259.712,919489.21,881698203.469,338.56,6229.504,306.25,5359.375,384.16,7529.536,5760.81,437245.479,0,0,0,0,1,1,148.84,1815.848,979.69,30664.297,928717.69,895005237.853,36,-216,37.21,-226.981,29.16,-157.464,361,6859.00000000001,0,0,23.0400000000007,110.592000000005,459684,455625,595.36,556.96,625,3237.61,0,1089,961,37.21,116.64,919489.21,338.56,306.25,384.16,5760.81,0,0,1,148.84,979.69,928717.69,36,37.21,29.16,361,0,23.0400000000007,211309379856,97135540969725504,207594140625,94585080322265632,354453.5296,211027453.382656,310204.4416,172771465.793536,390625,244140625,10482118.5121,33937011715.9601,0,0,1185921,1291467969,923521,887503681,1384.5841,51520.374361,13604.8896,1586874.322944,845460407306.424,777391722000462080,114622.8736,38806720.086016,93789.0625,28722900.390625,147578.9056,56693912.375296,33186931.8561,191183608905.94,0,0,0,0,1,1,22153.3456,3297303.959104,959792.4961,940299110.504209,862516547718.936,801034375784305408,1296,46656,1384.5841,51520.3743610001,850.305599999999,24794.911296,130321,47045881.0000001,0,0,530.84160000003,12230.590464001,0,0,0,0,0,0
"37",383,678,20,18,22.1,76,4.7,0,1,14,30.2,957.2,24.4,23.6,25,56.9,0,33,31,6.1,10.8,958.9,4.4,5.6,2.9,-19.1,-4.7,1.69999999999993,0,1,459684,311665752,400,8000,324,5832,488.41,10793.861,5776,438976,22.09,103.823,0,0,1,1,196,2744,912.04,27543.608,916231.84,877017117.248,595.36,14526.784,556.96,13144.256,625,15625,3237.61,184220.009,0,0,1089,35937,961,29791,37.21,226.981,116.64,1259.712,919489.21,881698203.469,19.36,85.1839999999999,31.36,175.616,8.40999999999999,24.389,364.81,-6967.871,22.09,-103.823,2.88999999999977,4.91299999999941,146689,459684,400,324,488.41,5776,22.09,0,1,196,912.04,916231.84,595.36,556.96,625,3237.61,0,1089,961,37.21,116.64,919489.21,19.36,31.36,8.40999999999999,364.81,22.09,2.88999999999977,21517662721,3156404426880769,211309379856,97135540969725504,160000,6.4e+07,104976,34012224,238544.3281,116507435.287321,33362176,192699928576,487.9681,10779.215329,0,0,1,1,38416,7529536,831816.9616,758650341.657664,839480784629.786,769159023945992448,354453.5296,211027453.382656,310204.4416,172771465.793536,390625,244140625,10482118.5121,33937011715.9601,0,0,1185921,1291467969,923521,887503681,1384.5841,51520.374361,13604.8896,1586874.322944,845460407306.424,777391722000462080,374.8096,7256.31385599999,983.449600000001,30840.979456,70.7280999999999,594.823320999998,133086.3361,48551226.272641,487.9681,10779.215329,8.35209999999866,24.1375689999942,0,0,0,0,0,0
"38",2,383,15.2,15,15.4,89.7,0.9,0,3,4,11.5,966.3,20,18,22.1,76,4.7,0,1,14,30.2,957.2,4.8,3,6.7,-13.7,3.8,-9.09999999999991,0,1,146689,56181887,231.04,3511.808,225,3375,237.16,3652.264,8046.09,721734.273,0.81,0.729,0,0,9,27,16,64,132.25,1520.875,933735.69,902268797.247,400,8000,324,5832,488.41,10793.861,5776,438976,22.09,103.823,0,0,1,1,196,2744,912.04,27543.608,916231.84,877017117.248,23.04,110.592,9,27,44.89,300.763,187.69,-2571.353,14.44,54.872,82.8099999999983,-753.570999999977,4,146689,231.04,225,237.16,8046.09,0.81,0,9,16,132.25,933735.69,400,324,488.41,5776,22.09,0,1,196,912.04,916231.84,23.04,9,44.89,187.69,14.44,82.8099999999983,16,64,21517662721,3156404426880769,53379.4816,12332795.428864,50625,11390625,56244.8656,13339032.325696,64739564.2881,520900360822.839,0.6561,0.531441,0,0,81,729,256,4096,17490.0625,2313060.765625,871862338779.776,814088982485547776,160000,6.4e+07,104976,34012224,238544.3281,116507435.287321,33362176,192699928576,487.9681,10779.215329,0,0,1,1,38416,7529536,831816.9616,758650341.657664,839480784629.786,769159023945992448,530.8416,12230.590464,81,729,2015.1121,90458.3821690001,35227.5361,6611856.25060901,208.5136,3010.936384,6857.49609999972,567869.252040966,0,0,0,0,0,0
"39",762,0,21.2,20.5,22.3,55.8,0,30,26,4.3,11.2,968.5,19,18.5,19.4,66.7,0,0,16,4.3,6.8,970.4,-2.2,-2,-2.9,10.9,0,1.89999999999998,0,1,0,0,449.44,9528.128,420.25,8615.125,497.29,11089.567,3113.64,173741.112,0,0,900,27000,676,17576,18.49,79.507,125.44,1404.928,937992.25,908445494.125,361,6859,342.25,6331.625,376.36,7301.384,4448.89,296740.963,0,0,0,0,256,4096,18.49,79.507,46.24,314.432,941676.16,913802545.664,4.84,-10.648,4,-8,8.41000000000001,-24.3890000000001,118.81,1295.029,0,0,3.60999999999991,6.85899999999975,580644,0,449.44,420.25,497.29,3113.64,0,900,676,18.49,125.44,937992.25,361,342.25,376.36,4448.89,0,0,256,18.49,46.24,941676.16,4.84,4,8.41000000000001,118.81,0,3.60999999999991,337147454736,195762646707729984,0,0,201996.3136,90785223.184384,176610.0625,74220378.765625,247297.3441,122978496.247489,9694754.0496,30185973998.9965,0,0,810000,7.29e+08,456976,308915776,341.8801,6321.363049,15735.1936,1973822.685184,879829461060.062,825273215796015360,130321,47045881,117135.0625,40089475.140625,141646.8496,53310208.315456,19792622.2321,88055199122.1674,0,0,0,0,65536,16777216,341.8801,6321.363049,2138.1376,98867.482624,886753990312.345,835035092462006656,23.4256,113.379904,16,64,70.7281000000002,594.823321000003,14115.8161,1677100.11084101,0,0,13.0320999999994,47.0458809999966,0,0,0,0,0,0
"40",340,762,23.6,23,24.3,58.3,0,10,22,10.1,24.1,963.9,21.2,20.5,22.3,55.8,0,30,26,4.3,11.2,968.5,-2.4,-2.5,-2,-2.5,0,4.60000000000002,0,1,580644,442450728,556.96,13144.256,529,12167,590.49,14348.907,3398.89,198155.287,0,0,100,1000,484,10648,102.01,1030.301,580.81,13997.521,929103.21,895562584.119,449.44,9528.128,420.25,8615.125,497.29,11089.567,3113.64,173741.112,0,0,900,27000,676,17576,18.49,79.507,125.44,1404.928,937992.25,908445494.125,5.76000000000001,-13.824,6.25,-15.625,4,-8,6.25,-15.625,0,0,21.1600000000002,97.3360000000014,115600,580644,556.96,529,590.49,3398.89,0,100,484,102.01,580.81,929103.21,449.44,420.25,497.29,3113.64,0,900,676,18.49,125.44,937992.25,5.76000000000001,6.25,4,6.25,0,21.1600000000002,13363360000,1.544804416e+15,337147454736,195762646707729984,310204.4416,172771465.793536,279841,148035889,348678.4401,205891132.094649,11552453.2321,39265517766.0524,0,0,10000,1e+06,234256,113379904,10406.0401,1061520.150601,337340.2561,195930594.145441,863232774832.304,802032342073900928,201996.3136,90785223.184384,176610.0625,74220378.765625,247297.3441,122978496.247489,9694754.0496,30185973998.9965,0,0,810000,7.29e+08,456976,308915776,341.8801,6321.363049,15735.1936,1973822.685184,879829461060.062,825273215796015360,33.1776000000001,191.102976000001,39.0625,244.140625,16,64,39.0625,244.140625,0,0,447.745600000009,9474.29689600028,0,0,0,0,0,0
"41",109,340,13.2,13.2,13.4,87.6,0.3,0,2,10.4,21.2,964.6,23.6,23,24.3,58.3,0,10,22,10.1,24.1,963.9,10.4,9.8,10.9,-29.3,-0.3,-0.700000000000045,0,1,115600,39304000,174.24,2299.968,174.24,2299.968,179.56,2406.104,7673.76,672221.376,0.09,0.027,0,0,4,8,108.16,1124.864,449.44,9528.128,930453.16,897515118.136,556.96,13144.256,529,12167,590.49,14348.907,3398.89,198155.287,0,0,100,1000,484,10648,102.01,1030.301,580.81,13997.521,929103.21,895562584.119,108.16,1124.864,96.04,941.192,118.81,1295.029,858.49,-25153.757,0.09,-0.027,0.490000000000064,-0.343000000000067,11881,115600,174.24,174.24,179.56,7673.76,0.09,0,4,108.16,449.44,930453.16,556.96,529,590.49,3398.89,0,100,484,102.01,580.81,929103.21,108.16,96.04,118.81,858.49,0.09,0.490000000000064,141158161,1677100110841,13363360000,1.544804416e+15,30359.5776,5289852.801024,30359.5776,5289852.801024,32241.7936,5789336.458816,58886592.5376,451881578351.333,0.0081,0.000729,0,0,16,64,11698.5856,1265319.018496,201996.3136,90785223.184384,865743082953.986,805533387282678144,310204.4416,172771465.793536,279841,148035889,348678.4401,205891132.094649,11552453.2321,39265517766.0524,0,0,10000,1e+06,234256,113379904,10406.0401,1061520.150601,337340.2561,195930594.145441,863232774832.304,802032342073900928,11698.5856,1265319.018496,9223.6816,885842.380864,14115.8161,1677100.110841,737005.0801,632711491.215049,0.0081,0.000729,0.240100000000062,0.117649000000046,0,0,0,0,0,0
"42",413,0,15.9,15.3,16.7,56.8,0,6,11,7.6,11.5,967.2,13.5,13.3,13.9,78.7,0,0,2,5,18,964.9,-2.4,-2,-2.8,21.9,0,-2.30000000000007,0,1,0,0,252.81,4019.679,234.09,3581.577,278.89,4657.463,3226.24,183250.432,0,0,36,216,121,1331,57.76,438.976,132.25,1520.875,935475.84,904792232.448,182.25,2460.375,176.89,2352.637,193.21,2685.619,6193.69,487443.403,0,0,0,0,4,8,25,125,324,5832,931032.01,898352786.449,5.76,-13.824,4,-8,7.83999999999999,-21.952,479.61,10503.459,0,0,5.29000000000031,-12.1670000000011,170569,0,252.81,234.09,278.89,3226.24,0,36,121,57.76,132.25,935475.84,182.25,176.89,193.21,6193.69,0,0,4,25,324,931032.01,5.76,4,7.83999999999999,479.61,0,5.29000000000031,29093783761,4962497602330009,0,0,63912.8961,16157819.263041,54798.1281,12827693.806929,77779.6321,21691961.596369,10408624.5376,33580720828.1866,0,0,1296,46656,14641,1771561,3336.2176,192699.928576,17490.0625,2313060.765625,875115047223.706,818648983898235776,33215.0625,6053445.140625,31290.0721,5534900.853769,37330.1041,7212549.413161,38361795.8161,237601071128.22,0,0,0,0,16,64,625,15625,104976,34012224,866820603644.64,807037728920682368,33.1776,191.102976,16,64,61.4655999999999,481.890303999999,230025.7521,110322650.964681,0,0,27.9841000000033,148.035889000026,0,0,0,0,0,0
"43",295,413,18.2,17.1,19,70.8,0,21,15,4.7,10.4,969.8,15.9,15.3,16.7,56.8,0,6,11,7.6,11.5,967.2,-2.3,-1.8,-2.3,-14,0,-2.59999999999991,0,1,170569,70444997,331.24,6028.568,292.41,5000.211,361,6859,5012.64,354894.912,0,0,441,9261,225,3375,22.09,103.823,108.16,1124.864,940512.04,912108576.392,252.81,4019.679,234.09,3581.577,278.89,4657.463,3226.24,183250.432,0,0,36,216,121,1331,57.76,438.976,132.25,1520.875,935475.84,904792232.448,5.28999999999999,-12.167,3.24,-5.83200000000001,5.29,-12.167,196,-2744,0,0,6.75999999999953,-17.5759999999982,87025,170569,331.24,292.41,361,5012.64,0,441,225,22.09,108.16,940512.04,252.81,234.09,278.89,3226.24,0,36,121,57.76,132.25,935475.84,5.28999999999999,3.24,5.29,196,0,6.75999999999953,7573350625,659070838140625,29093783761,4962497602330009,109719.9376,36343632.130624,85503.6081,25002110.044521,130321,47045881,25126559.7696,125950398563.488,0,0,194481,85766121,50625,11390625,487.9681,10779.215329,11698.5856,1265319.018496,884562897384.961,831942055127840640,63912.8961,16157819.263041,54798.1281,12827693.806929,77779.6321,21691961.596369,10408624.5376,33580720828.1866,0,0,1296,46656,14641,1771561,3336.2176,192699.928576,17490.0625,2313060.765625,875115047223.706,818648983898235776,27.9840999999999,148.035889,10.4976,34.0122240000001,27.9841,148.035889,38416,7529536,0,0,45.6975999999936,308.915775999935,0,0,0,0,0,0
"44",323,295,21.8,21.3,23,65.2,0,11,12,4.3,7.2,966.5,18.2,17.1,19,70.8,0,21,15,4.7,10.4,969.8,-3.6,-4.2,-4,5.59999999999999,0,3.29999999999995,0,1,87025,25672375,475.24,10360.232,453.69,9663.597,529,12167,4251.04,277167.808,0,0,121,1331,144,1728,18.49,79.507,51.84,373.248,934122.25,902829154.625,331.24,6028.568,292.41,5000.211,361,6859,5012.64,354894.912,0,0,441,9261,225,3375,22.09,103.823,108.16,1124.864,940512.04,912108576.392,12.96,-46.6560000000001,17.64,-74.088,16,-64,31.3599999999999,175.615999999999,0,0,10.8899999999997,35.9369999999985,104329,87025,475.24,453.69,529,4251.04,0,121,144,18.49,51.84,934122.25,331.24,292.41,361,5012.64,0,441,225,22.09,108.16,940512.04,12.96,17.64,16,31.3599999999999,0,10.8899999999997,10884540241,1135573198803289,7573350625,659070838140625,225853.0576,107334407.093824,205834.6161,93385106.978409,279841,148035889,18071341.0816,76821993791.5249,0,0,14641,1771561,20736,2985984,341.8801,6321.363049,2687.3856,139314.069504,872584377945.062,815100482440892160,109719.9376,36343632.130624,85503.6081,25002110.044521,130321,47045881,25126559.7696,125950398563.488,0,0,194481,85766121,50625,11390625,487.9681,10779.215329,11698.5856,1265319.018496,884562897384.961,831942055127840640,167.9616,2176.78233600001,311.1696,5489.03174399999,256,4096,983.449599999996,30840.9794559998,0,0,118.592099999993,1291.46796899989,0,0,0,0,0,0
"45",325,323,23.7,22.9,24.3,63.1,0,16,13,4.3,11.2,964.2,21.8,21.3,23,65.2,0,11,12,4.3,7.2,966.5,-1.9,-1.6,-1.3,2.1,0,2.29999999999995,0,1,104329,33698267,561.69,13312.053,524.41,12008.989,590.49,14348.907,3981.61,251239.591,0,0,256,4096,169,2197,18.49,79.507,125.44,1404.928,929681.64,896399037.288,475.24,10360.232,453.69,9663.597,529,12167,4251.04,277167.808,0,0,121,1331,144,1728,18.49,79.507,51.84,373.248,934122.25,902829154.625,3.60999999999999,-6.85899999999998,2.55999999999999,-4.09599999999998,1.69,-2.197,4.41000000000001,9.26100000000002,0,0,5.28999999999979,12.1669999999993,105625,104329,561.69,524.41,590.49,3981.61,0,256,169,18.49,125.44,929681.64,475.24,453.69,529,4251.04,0,121,144,18.49,51.84,934122.25,3.60999999999999,2.55999999999999,1.69,4.41000000000001,0,5.28999999999979,11156640625,1178420166015625,10884540241,1135573198803289,315495.6561,177210755.074809,275005.8481,144215816.802121,348678.4401,205891132.094649,15853218.1921,63121332085.8473,0,0,65536,16777216,28561,4826809,341.8801,6321.363049,15735.1936,1973822.685184,864307951753.09,803531234050853376,225853.0576,107334407.093824,205834.6161,93385106.978409,279841,148035889,18071341.0816,76821993791.5249,0,0,14641,1771561,20736,2985984,341.8801,6321.363049,2687.3856,139314.069504,872584377945.062,815100482440892160,13.0321,47.0458809999998,6.55359999999997,16.7772159999999,2.85610000000001,4.82680900000002,19.4481000000001,85.7661210000004,0,0,27.9840999999978,148.035888999982,0,0,0,0,0,0
"46",574,325,23.2,22.6,23.7,68.9,0,0,11,1.4,4.7,961.7,23.7,22.9,24.3,63.1,0,16,13,4.3,11.2,964.2,0.5,0.299999999999997,0.600000000000001,-5.8,0,2.5,0,1,105625,34328125,538.24,12487.168,510.76,11543.176,561.69,13312.053,4747.21,327082.769,0,0,0,0,121,1331,1.96,2.744,22.09,103.823,924866.89,889444488.113,561.69,13312.053,524.41,12008.989,590.49,14348.907,3981.61,251239.591,0,0,256,4096,169,2197,18.49,79.507,125.44,1404.928,929681.64,896399037.288,0.25,0.125,0.0899999999999983,0.0269999999999992,0.360000000000002,0.216000000000002,33.6400000000001,-195.112,0,0,6.25,15.625,329476,105625,538.24,510.76,561.69,4747.21,0,0,121,1.96,22.09,924866.89,561.69,524.41,590.49,3981.61,0,256,169,18.49,125.44,929681.64,0.25,0.0899999999999983,0.360000000000002,33.6400000000001,0,6.25,108554434576,35766080886362176,11156640625,1178420166015625,289702.2976,155929364.660224,260875.7776,133244912.166976,315495.6561,177210755.074809,22536002.7841,106983137776.707,0,0,0,0,14641,1771561,3.8416,7.529536,487.9681,10779.215329,855378764218.272,791111497434596864,315495.6561,177210755.074809,275005.8481,144215816.802121,348678.4401,205891132.094649,15853218.1921,63121332085.8473,0,0,65536,16777216,28561,4826809,341.8801,6321.363049,15735.1936,1973822.685184,864307951753.09,803531234050853376,0.0625,0.015625,0.00809999999999969,0.000728999999999959,0.129600000000001,0.0466560000000007,1131.6496,38068.6925440002,0,0,39.0625,244.140625,0,0,0,0,0,0
"47",619,574,23.3,22.3,24.2,60.4,0,0,22,15.8,29.9,957.4,23.2,22.6,23.7,68.9,0,0,11,1.4,4.7,961.7,-0.100000000000001,0.300000000000001,-0.5,8.50000000000001,0,4.30000000000007,0,1,329476,189119224,542.89,12649.337,497.29,11089.567,585.64,14172.488,3648.16,220348.864,0,0,0,0,484,10648,249.64,3944.312,894.01,26730.899,916614.76,877566971.224,538.24,12487.168,510.76,11543.176,561.69,13312.053,4747.21,327082.769,0,0,0,0,121,1331,1.96,2.744,22.09,103.823,924866.89,889444488.113,0.0100000000000003,-0.00100000000000004,0.0900000000000004,0.0270000000000002,0.25,-0.125,72.2500000000001,614.125000000002,0,0,18.4900000000006,79.5070000000038,383161,329476,542.89,497.29,585.64,3648.16,0,0,484,249.64,894.01,916614.76,538.24,510.76,561.69,4747.21,0,0,121,1.96,22.09,924866.89,0.0100000000000003,0.0900000000000004,0.25,72.2500000000001,0,18.4900000000006,146812351921,56252767574402280,108554434576,35766080886362176,294729.5521,160005726.539569,247297.3441,122978496.247489,342974.2096,200859416.110144,13309071.3856,48553621866.0905,0,0,0,0,234256,113379904,62320.1296,15557597.153344,799253.8801,714540961.348201,840182618249.858,770123788983264768,289702.2976,155929364.660224,260875.7776,133244912.166976,315495.6561,177210755.074809,22536002.7841,106983137776.707,0,0,0,0,14641,1771561,3.8416,7.529536,487.9681,10779.215329,855378764218.272,791111497434596864,0.000100000000000006,1.00000000000009e-06,0.00810000000000008,0.00072900000000001,0.0625,0.015625,5220.06250000002,377149.515625002,0,0,341.880100000022,6321.3630490006,0,0,0,0,0,0
"48",449,619,21.2,20.2,22.5,67.3,0,0,5,4.7,15.1,954.8,23.3,22.3,24.2,60.4,0,0,22,15.8,29.9,957.4,2.1,2.1,1.7,-6.9,0,2.60000000000002,0,1,383161,237176659,449.44,9528.128,408.04,8242.408,506.25,11390.625,4529.29,304821.217,0,0,0,0,25,125,22.09,103.823,228.01,3442.951,911643.04,870436774.592,542.89,12649.337,497.29,11089.567,585.64,14172.488,3648.16,220348.864,0,0,0,0,484,10648,249.64,3944.312,894.01,26730.899,916614.76,877566971.224,4.41000000000001,9.26100000000002,4.41000000000001,9.26100000000002,2.89,4.91299999999999,47.61,-328.509,0,0,6.76000000000012,17.5760000000005,201601,383161,449.44,408.04,506.25,4529.29,0,0,25,22.09,228.01,911643.04,542.89,497.29,585.64,3648.16,0,0,484,249.64,894.01,916614.76,4.41000000000001,4.41000000000001,2.89,47.61,0,6.76000000000012,40642963201,8193662024284801,146812351921,56252767574402280,201996.3136,90785223.184384,166496.6416,67937289.638464,256289.0625,129746337.890625,20514467.9041,92915974333.3611,0,0,0,0,625,15625,487.9681,10779.215329,51988.5601,11853911.588401,831093032380.441,757660178562124032,294729.5521,160005726.539569,247297.3441,122978496.247489,342974.2096,200859416.110144,13309071.3856,48553621866.0905,0,0,0,0,234256,113379904,62320.1296,15557597.153344,799253.8801,714540961.348201,840182618249.858,770123788983264768,19.4481000000001,85.7661210000004,19.4481000000001,85.7661210000004,8.35209999999999,24.1375689999999,2266.7121,107918.163081,0,0,45.6976000000016,308.915776000016,0,0,0,0,0,0
"49",3,449,17.2,17,17.3,92.6,0.1,0,3,4.7,11.9,956.1,21.2,20.2,22.5,67.3,0,0,5,4.7,15.1,954.8,4,3.2,5.2,-25.3,-0.1,-1.30000000000007,0,1,201601,90518849,295.84,5088.448,289,4913,299.29,5177.717,8574.76,794022.776,0.01,0.001,0,0,9,27,22.09,103.823,141.61,1685.159,914127.21,873997025.481,449.44,9528.128,408.04,8242.408,506.25,11390.625,4529.29,304821.217,0,0,0,0,25,125,22.09,103.823,228.01,3442.951,911643.04,870436774.592,16,64,10.24,32.768,27.04,140.608,640.09,-16194.277,0.01,-0.001,1.69000000000018,-2.19700000000035,9,201601,295.84,289,299.29,8574.76,0.01,0,9,22.09,141.61,914127.21,449.44,408.04,506.25,4529.29,0,0,25,22.09,228.01,911643.04,16,10.24,27.04,640.09,0.01,1.69000000000018,81,729,40642963201,8193662024284801,87521.3056,25892303.048704,83521,24137569,89574.5041,26808753.332089,73526509.0576,630472168806.746,1e-04,1e-06,0,0,81,729,487.9681,10779.215329,20053.3921,2839760.855281,835628556062.384,763870800549635840,201996.3136,90785223.184384,166496.6416,67937289.638464,256289.0625,129746337.890625,20514467.9041,92915974333.3611,0,0,0,0,625,15625,487.9681,10779.215329,51988.5601,11853911.588401,831093032380.441,757660178562124032,256,4096,104.8576,1073.741824,731.1616,19770.609664,409715.2081,262254607.552729,1e-04,1e-06,2.8561000000006,4.82680900000152,0,0,0,0,0,0
